#id	CHR
cg16359129	1
cg16360372	5
cg16360444	12
cg16361890	5
cg16362133	12
cg16363586	19
cg16366323	17
cg16367027	9
cg16367232	X
cg16370389	4
cg16370737	X
cg16371833	X
cg16372520	14
cg16375728	17
cg16376234	20
cg16377872	19
cg16377880	19
cg16378421	3
cg16379513	1
cg16381688	6
cg16381752	1
cg16382256	3
cg16382322	5
cg16382382	1
cg16384137	13
cg16385933	10
cg16386080	9
cg16386158	2
cg16387606	*
cg16388829	2
cg16390856	*
cg16391151	7
cg16391792	15
cg16393207	11
cg16394138	1
cg16396417	19
cg16396488	12
cg16396948	3
cg16398289	3
cg16399745	12
cg16400825	6
cg16404106	11
cg16404689	1
cg16405575	12
cg16405957	12
cg16406212	2
cg16408394	9
cg16408565	9
cg16408970	10
cg16409869	11
cg16411152	4
cg16413535	4
cg16413777	17
cg16414852	4
cg16414945	1
cg16415058	10
cg16415646	7
cg16417437	11
cg16417937	1
cg16418163	3
cg16418329	4
cg16418684	11
cg16419345	17
cg16420530	4
cg16420888	11
cg16421285	19
cg16421589	5
cg16422907	13
cg16425577	8
cg16426459	2
cg16427670	13
cg16428251	3
cg16429439	X
cg16431978	21
cg16433922	7
cg16434306	5
cg16434546	5
cg16435601	17
cg16438432	4
cg16440909	X
cg16442715	22
cg16443152	1
cg16443939	10
cg16444968	16
cg16446783	11
cg16449464	2
cg16449972	16
cg16452396	X
cg16454349	16
cg16456919	1
cg16462075	7
cg16463460	11
cg16464322	19
cg16465769	6
cg16465939	11
cg16466334	11
cg16467694	11
cg16468729	4
cg16468910	3
cg16469386	12
cg16470760	12
cg16470957	3
cg16473288	9
cg16474684	4
cg16474696	19
cg16475089	*
cg16477324	19
cg16478145	2
cg16478792	1
cg16479674	1
cg16480145	9
cg16480209	16
cg16481024	8
cg16481281	19
cg16482226	12
cg16483466	20
cg16483916	19
cg16484842	20
cg16486059	1
cg16488098	7
cg16488522	17
cg16490390	19
cg16491909	1
cg16492735	7
cg16494477	5
cg16494590	6
cg16495265	17
cg16499669	*
cg16500334	21
cg16501028	11
cg16501235	1
cg16504670	16
cg16504798	19
cg16505204	11
cg16505550	1
cg16505687	1
cg16506346	17
cg16507522	14
cg16508857	16
cg16509045	9
cg16509569	12
cg16509658	5
cg16510010	X
cg16510657	X
cg16511708	18
cg16512727	12
cg16514843	7
cg16514995	1
cg16515820	3
cg16516400	1
cg16517394	1
cg16518291	19
cg16519321	11
cg16519742	19
cg16521028	12
cg16521836	3
cg16522484	14
cg16523424	X
cg16523471	12
cg16523653	20
cg16524139	19
cg16525692	1
cg16525761	4
cg16527805	2
cg16529592	1
cg16530429	1
cg16534233	1
cg16534499	19
cg16535180	22
cg16536450	9
cg16536918	20
cg16537367	20
cg16538604	4
cg16539629	14
cg16539981	19
cg16540259	10
cg16540704	7
cg16540768	1
cg16541031	11
cg16542081	20
cg16543027	15
cg16543294	9
cg16544272	17
cg16545079	17
cg16545105	5
cg16546489	17
cg16547341	19
cg16547450	13
cg16547529	11
cg16550324	6
cg16551261	8
cg16551326	19
cg16555388	3
cg16557944	1
cg16558203	3
cg16558348	9
cg16561743	X
cg16564824	20
cg16567044	14
cg16570917	1
cg16571399	15
cg16574065	17
cg16575408	11
cg16579101	12
cg16579354	2
cg16579646	1
cg16580737	3
cg16581199	5
cg16582174	5
cg16582344	1
cg16584172	13
cg16584573	10
cg16584911	7
cg16585619	17
cg16585682	5
cg16588061	11
cg16590151	6
cg16592658	19
cg16593081	15
cg16597172	2
cg16598810	1
cg16601385	19
cg16601861	9
cg16604136	1
cg16604218	1
cg16604516	3
cg16605590	2
cg16606185	*
cg16606638	12
cg16607065	1
cg16608348	1
cg16608652	1
cg16609872	11
cg16609957	5
cg16612562	22
cg16612699	11
cg16613192	1
cg16614332	16
cg16614500	11
cg16615211	3
cg16616325	1
cg16616734	12
cg16616769	16
cg16617137	19
cg16619240	12
cg16620032	19
cg16620731	19
cg16621987	22
cg16625125	11
cg16625216	4
cg16625901	5
cg16626670	19
cg16627949	14
cg16628119	14
cg16628918	8
cg16632280	11
cg16632715	2
cg16632891	1
cg16636110	19
cg16636571	4
cg16638540	19
cg16639185	1
cg16639595	7
cg16639637	15
cg16640096	2
cg16641915	11
cg16645539	9
cg16648297	19
cg16648841	1
cg16650125	4
cg16652063	17
cg16652241	16
cg16652259	2
cg16652639	8
cg16653538	12
cg16657615	16
cg16658719	1
cg16659043	8
cg16660041	3
cg16660717	12
cg16664233	19
cg16665103	6
cg16666115	6
cg16666160	9
cg16666456	1
cg16668394	11
cg16670497	1
cg16672449	3
cg16673198	3
cg16677885	7
cg16678925	17
cg16679837	X
cg16682903	2
cg16685388	1
cg16685860	17
cg16687447	10
cg16688376	7
cg16688911	19
cg16689634	1
cg16691616	2
cg16691888	2
cg16692277	13
cg16692761	2
cg16695354	15
cg16698623	10
cg16698781	21
cg16701105	15
cg16703647	15
cg16705481	1
cg16706631	6
cg16708012	12
cg16708281	2
cg16708623	4
cg16708981	19
cg16711185	15
cg16713727	1
cg16713808	1
cg16714091	9
cg16715722	10
cg16716983	X
cg16717225	12
cg16718094	4
cg16718678	11
cg16718891	12
cg16719404	1
cg16720880	9
cg16721202	7
cg16721845	11
cg16722118	7
cg16722536	22
cg16723180	11
cg16725097	1
cg16725130	12
cg16725865	1
cg16728114	1
cg16729690	8
cg16729794	3
cg16731016	19
cg16731240	19
cg16732880	16
cg16732901	19
cg16738336	5
cg16739396	1
cg16739580	3
cg16740543	6
cg16741710	1
cg16742703	19
cg16743289	1
cg16743781	1
cg16744741	4
cg16745604	2
cg16745616	19
cg16746462	5
cg16746631	8
cg16746737	4
cg16747567	14
cg16749578	19
cg16749930	11
cg16750914	2
cg16752583	7
cg16752778	1
cg16753209	2
cg16753336	19
cg16756620	2
cg16756998	22
cg16757724	20
cg16758041	9
cg16759954	17
cg16761041	9
cg16761581	14
cg16762195	17
cg16762386	1
cg16763895	19
cg16769376	14
cg16769442	1
cg16770799	12
cg16771596	9
cg16772207	20
cg16772514	17
cg16773028	1
cg16773899	5
cg16774604	14
cg16776350	1
cg16776717	5
cg16777510	17
cg16777782	16
cg16777839	9
cg16778148	11
cg16778809	2
cg16778903	15
cg16779976	10
cg16785344	12
cg16786117	X
cg16786458	5
cg16786703	10
cg16787352	14
cg16787600	10
cg16788436	19
cg16790239	16
cg16791508	12
cg16791686	19
cg16792160	10
cg16792632	14
cg16792800	13
cg16793061	8
cg16793150	5
cg16794633	3
cg16794682	11
cg16794882	5
cg16796590	1
cg16796951	20
cg16797831	1
cg16799087	16
cg16799583	9
cg16799961	2
cg16802152	4
cg16802646	5
cg16803817	21
cg16806347	16
cg16806597	*
cg16807911	12
cg16807989	16
cg16812893	21
cg16814399	2
cg16816226	3
cg16817034	1
cg16817891	11
cg16821394	5
cg16822189	11
cg16823105	6
cg16823701	9
cg16823737	11
cg16824731	11
cg16825000	1
cg16825643	16
cg16826286	17
cg16826718	12
cg16829154	9
cg16829450	12
cg16831889	15
cg16832407	9
cg16833230	1
cg16833551	20
cg16834187	16
cg16834431	1
cg16837769	7
cg16842214	3
cg16842485	6
cg16847051	12
cg16848873	17
cg16852884	16
cg16852892	8
cg16853860	6
cg16853982	1
cg16854524	4
cg16854606	19
cg16855440	19
cg16855929	1
cg16858125	1
cg16860587	19
cg16860694	19
cg16861508	8
cg16862361	2
cg16862838	15
cg16863382	16
cg16863447	12
cg16864658	3
cg16864895	1
cg16866038	11
cg16869108	3
cg16870320	12
cg16872071	9
cg16872560	7
cg16873684	2
cg16873863	11
cg16878021	*
cg16878652	17
cg16879115	12
cg16879596	7
cg16880396	7
cg16882703	17
cg16883145	19
cg16883533	12
cg16884042	2
cg16884539	X
cg16884569	20
cg16886188	10
cg16886259	13
cg16889368	8
cg16890093	6
cg16890267	*
cg16891895	1
cg16893574	16
cg16893614	1
cg16894211	22
cg16896371	12
cg16896647	9
cg16898150	9
cg16898420	9
cg16899036	19
cg16899306	6
cg16899442	16
cg16900022	6
cg16902509	10
cg16904306	9
cg16904599	17
cg16905311	10
cg16907024	*
cg16907075	1
cg16907167	2
cg16907488	1
cg16907514	14
cg16907566	8
cg16908782	14
cg16909124	12
cg16909364	12
cg16910379	17
cg16910767	19
cg16911220	12
cg16913124	3
cg16914151	15
cg16915794	1
cg16917279	6
cg16918585	1
cg16920242	14
cg16923271	19
cg16924616	7
cg16925486	9
cg16925970	13
cg16927136	3
cg16927606	19
cg16928795	5
cg16929104	19
cg16932672	18
cg16933388	3
cg16933922	10
cg16935075	11
cg16935609	5
cg16937611	14
cg16940108	5
cg16940801	15
cg16940935	16
cg16941656	13
cg16944093	2
cg16948369	X
cg16948979	14
cg16949889	5
cg16950012	6
cg16950616	17
cg16953064	16
cg16953612	3
cg16954341	6
cg16954928	19
cg16956268	9
cg16957313	5
cg16957569	8
cg16958189	15
cg16959606	1
cg16959972	22
cg16961092	14
cg16961218	18
cg16962970	1
cg16964535	2
cg16967583	2
cg16969623	19
cg16970232	5
cg16970828	3
cg16977035	11
cg16977257	20
cg16977872	11
cg16978070	4
cg16978263	3
cg16979445	6
cg16983159	5
cg16983211	12
cg16984812	2
cg16984944	3
cg16986494	3
cg16986720	11
cg16986846	11
cg16989248	7
cg16989646	13
cg16990174	3
cg16991589	13
cg16992787	19
cg16993440	5
cg16993794	22
cg16994506	12
cg16998207	9
cg16998213	16
cg16998353	11
cg16998872	*
cg17001035	10
cg17001430	6
cg17001652	4
cg17001703	X
cg17002259	1
cg17003970	12
cg17004162	15
cg17004373	1
cg17006282	19
cg17009433	9
cg17009717	2
cg17010112	4
cg17015234	2
cg17016000	20
cg17017278	10
cg17018517	9
cg17018527	15
cg17020834	5
cg17021265	6
cg17022479	1
cg17022635	16
cg17022914	11
cg17026456	12
cg17026542	6
cg17027046	20
cg17028039	10
cg17029151	8
cg17029168	20
cg17030820	10
cg17031727	1
cg17031773	19
cg17032587	X
cg17034082	5
cg17034109	1
cg17036441	3
cg17036737	*
cg17037924	15
cg17038116	1
cg17040807	17
cg17041296	1
cg17043101	10
cg17043155	2
cg17043366	19
cg17043922	6
cg17044311	10
cg17044611	8
cg17045009	8
cg17048363	13
cg17048483	11
cg17049328	20
cg17050100	2
cg17050972	*
cg17051321	15
cg17051440	X
cg17051623	1
cg17054360	7
cg17055145	6
cg17055734	2
cg17055959	13
cg17057072	17
cg17057965	1
cg17058777	11
cg17061853	12
cg17063018	1
cg17063201	6
cg17063929	11
cg17065601	17
cg17066382	12
cg17067005	1
cg17067528	6
cg17067942	5
cg17067993	17
cg17071536	14
cg17071957	9
cg17072268	19
cg17073891	X
cg17074151	*
cg17074212	11
cg17076012	14
cg17076921	10
cg17078393	1
cg17079378	1
cg17080180	14
cg17080277	12
cg17083853	9
cg17083925	20
cg17084151	8
cg17084361	4
cg17085299	19
cg17088290	12
cg17090012	9
cg17091770	14
cg17091851	*
cg17092062	11
cg17092637	*
cg17093267	10
cg17095279	17
cg17095731	1
cg17095753	7
cg17095797	16
cg17095936	1
cg17096191	1
cg17099569	2
cg17100200	1
cg17100322	6
cg17102807	6
cg17103109	6
cg17105014	2
cg17108383	5
cg17108819	2
cg17109273	14
cg17111669	20
cg17114257	11
cg17115258	15
cg17118262	17
cg17119387	17
cg17119559	X
cg17119688	12
cg17120423	16
cg17122244	22
cg17122311	16
cg17124509	17
cg17124700	1
cg17125623	16
cg17127132	2
cg17127587	3
cg17127769	5
cg17127823	8
cg17129141	2
cg17129388	17
cg17130791	1
cg17132967	19
cg17133183	15
cg17133388	3
cg17135325	3
cg17136126	19
cg17138359	17
cg17140815	7
cg17141902	9
cg17142134	3
cg17142149	6
cg17142183	2
cg17142470	8
cg17145652	8
cg17145806	1
cg17146877	15
cg17150465	8
cg17154022	1
cg17155167	1
cg17155596	10
cg17158059	2
cg17159242	2
cg17159537	19
cg17161537	17
cg17162024	8
cg17162271	19
cg17163751	10
cg17164340	13
cg17164520	19
cg17165266	12
cg17165284	19
cg17165760	10
cg17166101	6
cg17166338	5
cg17166812	1
cg17168535	8
cg17169613	2
cg17169998	22
cg17170504	16
cg17171485	6
cg17171916	16
cg17173423	11
cg17173856	11
cg17176395	8
cg17176732	8
cg17177336	7
cg17177660	4
cg17177699	19
cg17177829	19
cg17178336	2
cg17178888	5
cg17179099	17
cg17179881	22
cg17181653	6
cg17183546	4
cg17183991	13
cg17185543	9
cg17185639	17
cg17186163	10
cg17186444	15
cg17186803	11
cg17188046	6
cg17188169	6
cg17189058	2
cg17189494	1
cg17189778	X
cg17190608	12
cg17191178	3
cg17191186	17
cg17191715	8
cg17192247	2
cg17194182	7
cg17196716	X
cg17197538	12
cg17198372	X
cg17198722	10
cg17199483	16
cg17199658	8
cg17200465	3
cg17204100	*
cg17204557	2
cg17205788	X
cg17206029	X
cg17207590	15
cg17208363	15
cg17210604	17
cg17213552	11
cg17214107	4
cg17214210	2
cg17215680	19
cg17217654	3
cg17217677	16
cg17223189	19
cg17225169	5
cg17226343	19
cg17228833	16
cg17229197	11
cg17229388	13
cg17231524	X
cg17232861	6
cg17233506	17
cg17233601	11
cg17233935	21
cg17234150	16
cg17236617	1
cg17237063	3
cg17237813	1
cg17237881	20
cg17238009	10
cg17239363	*
cg17239761	22
cg17240454	6
cg17240496	11
cg17240836	9
cg17240987	20
cg17241013	1
cg17241310	1
cg17241657	4
cg17243643	12
cg17248183	17
cg17250929	1
cg17251713	18
cg17252960	6
cg17253459	1
cg17255302	12
cg17256157	6
cg17256555	8
cg17257175	1
cg17258195	15
cg17259265	11
cg17259741	4
cg17260124	11
cg17260449	3
cg17260725	15
cg17260954	15
cg17261830	14
cg17263089	12
cg17264470	19
cg17264618	3
cg17264817	22
cg17266238	*
cg17267493	17
cg17267907	8
cg17269277	4
cg17269548	*
cg17271365	4
cg17272094	3
cg17272491	12
cg17272843	11
cg17274064	21
cg17274742	7
cg17277529	11
cg17277939	12
cg17279839	7
cg17280624	4
cg17281600	1
cg17283268	19
cg17285325	22
cg17286491	1
cg17286640	4
cg17288121	*
cg17289734	3
cg17291001	14
cg17293470	2
cg17293641	8
cg17294081	20
cg17296078	10
cg17296166	19
cg17298704	3
cg17299712	X
cg17300307	2
cg17301902	9
cg17302852	3
cg17303299	12
cg17304433	5
cg17304878	17
cg17305187	3
cg17306637	6
cg17307280	5
cg17309462	20
cg17316750	15
cg17317962	17
cg17319849	1
cg17321617	11
cg17324128	10
cg17324707	3
cg17327492	2
cg17327630	7
cg17328659	16
cg17329164	6
cg17329249	5
cg17329518	21
cg17330200	1
cg17332016	17
cg17333479	19
cg17336076	10
cg17338258	17
cg17338403	15
cg17339202	1
cg17341358	4
cg17341703	6
cg17342283	10
cg17342759	5
cg17345480	12
cg17346022	14
cg17346115	11
cg17347253	7
cg17347389	14
cg17347634	8
cg17348429	*
cg17348931	7
cg17349199	10
cg17349753	11
cg17350448	1
cg17351116	20
cg17351385	19
cg17352004	14
cg17353431	22
cg17354052	16
cg17354708	X
cg17356112	7
cg17356181	14
cg17356252	21
cg17356532	11
cg17356733	21
cg17357062	9
cg17357865	5
cg17357984	19
cg17361154	9
cg17361641	19
cg17364922	20
cg17366294	4
cg17366325	17
cg17367215	19
cg17371067	20
cg17371081	11
cg17376813	19
cg17378989	19
cg17380128	22
cg17383958	19
cg17384145	6
cg17384214	6
cg17385448	1
cg17385674	1
cg17386181	16
cg17386185	3
cg17386433	1
cg17386700	16
cg17386819	1
cg17386991	20
cg17387870	12
cg17387916	19
cg17388484	17
cg17389295	19
cg17389519	10
cg17391474	6
cg17391877	6
cg17391929	14
cg17393296	1
cg17397420	11
cg17397493	5
cg17398003	5
cg17398283	1
cg17398312	X
cg17398595	9
cg17398613	21
cg17399166	1
cg17399352	17
cg17400229	*
cg17403875	14
cg17404081	11
cg17404605	19
cg17404915	20
cg17405586	12
cg17407908	6
cg17408647	7
cg17408686	3
cg17409393	20
cg17410236	14
cg17412258	14
cg17412351	7
cg17412560	2
cg17413703	6
cg17414107	20
cg17414431	19
cg17415555	12
cg17415721	11
cg17416146	5
cg17416608	12
cg17417054	1
cg17417191	1
cg17420360	12
cg17421623	3
cg17422427	2
cg17423978	20
cg17425224	1
cg17425616	5
cg17428423	16
cg17428950	15
cg17429424	5
cg17430393	2
cg17431739	10
cg17436805	13
cg17439480	X
cg17439694	3
cg17441778	11
cg17445987	19
cg17446142	5
cg17449882	*
cg17451138	12
cg17452257	17
cg17452277	8
cg17452384	4
cg17453778	3
cg17454897	19
cg17455591	1
cg17456704	19
cg17457560	8
cg17460095	14
cg17460386	1
cg17460846	10
cg17461214	1
cg17463527	20
cg17465219	16
cg17465304	9
cg17465631	16
cg17465827	4
cg17466535	14
cg17466768	2
cg17468440	11
cg17468841	3
cg17468997	*
cg17469356	3
cg17469479	12
cg17469978	7
cg17470143	13
cg17470637	19
cg17470697	10
cg17471019	8
cg17471102	19
cg17471928	17
cg17474651	X
cg17475456	12
cg17475918	6
cg17477756	19
cg17479357	7
cg17480438	6
cg17482740	20
cg17483510	3
cg17484237	5
cg17488985	6
cg17489451	12
cg17489622	11
cg17489752	6
cg17489897	10
cg17491456	5
cg17496788	1
cg17496921	19
cg17497271	15
cg17498321	19
cg17498523	14
cg17499294	4
cg17500329	8
cg17500962	16
cg17501569	16
cg17502536	1
cg17503456	3
cg17503750	21
cg17504145	22
cg17504464	14
cg17505428	10
cg17505463	*
cg17505757	17
cg17506742	21
cg17509612	9
cg17509807	2
cg17509872	8
cg17511416	9
cg17518825	2
cg17518962	7
cg17518965	19
cg17520176	1
cg17522249	5
cg17522601	12
cg17523380	12
cg17524624	7
cg17524886	12
cg17525003	12
cg17525406	1
cg17526300	10
cg17527798	3
cg17530977	7
cg17532978	12
cg17533684	1
cg17533847	17
cg17534899	3
cg17536071	4
cg17536532	9
cg17536848	7
cg17539235	1
cg17541425	7
cg17541922	11
cg17542385	1
cg17542495	X
cg17542835	12
cg17543123	19
cg17547537	17
cg17547792	7
cg17550582	20
cg17552093	17
cg17552650	X
cg17554194	6
cg17556578	15
cg17558126	1
cg17559549	17
cg17559711	14
cg17560179	7
cg17560327	19
cg17560332	2
cg17560720	10
cg17561435	7
cg17561452	16
cg17563769	15
cg17564818	*
cg17565490	20
cg17567317	22
cg17568035	17
cg17568996	22
cg17569486	2
cg17571291	7
cg17571782	X
cg17572572	1
cg17572791	1
cg17574251	17
cg17575811	11
cg17578903	11
cg17580045	12
cg17582250	16
cg17582777	1
cg17586860	20
cg17587934	5
cg17589175	11
cg17589341	18
cg17592292	4
cg17592734	19
cg17592812	19
cg17593391	1
cg17597195	11
cg17598875	14
cg17599586	22
cg17601843	22
cg17602451	18
cg17603184	22
cg17605084	12
cg17605847	2
cg17606194	*
cg17606683	11
cg17606785	14
cg17606881	3
cg17607024	10
cg17607231	2
cg17607973	7
cg17608500	1
cg17610929	2
cg17611475	12
cg17612991	19
cg17614750	17
cg17615007	19
cg17616707	12
cg17617223	9
cg17618092	11
cg17619823	8
cg17624892	6
cg17625032	16
cg17626563	X
cg17627559	11
cg17628717	7
cg17630127	11
cg17630833	17
cg17631429	20
cg17638137	5
cg17638468	3
cg17639046	17
cg17639059	12
cg17639290	11
cg17640201	16
cg17640322	11
cg17641104	12
cg17641252	14
cg17642353	19
cg17644208	2
cg17644867	14
cg17647273	22
cg17647744	11
cg17648241	11
cg17648620	6
cg17651255	1
cg17651821	6
cg17653969	1
cg17655576	19
cg17655614	16
cg17657618	1
cg17659886	X
cg17660026	22
cg17660655	1
cg17661881	1
cg17662177	X
cg17663463	19
cg17663577	17
cg17665193	10
cg17665608	10
cg17667972	12
cg17669700	19
cg17671157	14
cg17675150	18
cg17675882	20
cg17676096	15
cg17676129	10
cg17676574	3
cg17677397	17
cg17677842	12
cg17679246	2
cg17680902	6
cg17682309	6
cg17682828	19
cg17683775	9
cg17685111	1
cg17685628	14
cg17686260	10
cg17686885	17
cg17687282	3
cg17687883	2
cg17687962	19
cg17688525	18
cg17691309	9
cg17692403	20
cg17693270	X
cg17693957	22
cg17694279	9
cg17694877	X
cg17696091	1
cg17697457	19
cg17698505	22
cg17698643	16
cg17699374	22
cg17701785	2
cg17701886	3
cg17703212	10
cg17703324	1
cg17703554	8
cg17703658	12
cg17704839	19
cg17705056	18
cg17705081	X
cg17706173	16
cg17709466	12
cg17709676	18
cg17709873	6
cg17709884	4
cg17710021	1
cg17710288	10
cg17711541	6
cg17711587	20
cg17711870	8
cg17714030	16
cg17714794	5
cg17714799	4
cg17714828	5
cg17717588	2
cg17718210	15
cg17718302	6
cg17718322	X
cg17718515	1
cg17720231	1
cg17720233	1
cg17723549	17
cg17724365	8
cg17725461	19
cg17725472	1
cg17725968	4
cg17726022	12
cg17727529	1
cg17729667	20
cg17729941	1
cg17731079	2
cg17731261	7
cg17732044	15
cg17732521	11
cg17733100	1
cg17733331	16
cg17736259	1
cg17738133	11
cg17738194	4
cg17738494	3
cg17740305	*
cg17740399	13
cg17740645	17
cg17741106	2
cg17741291	10
cg17741572	6
cg17742155	9
cg17742874	19
cg17745122	16
cg17746675	3
cg17747005	8
cg17747332	19
cg17749384	10
cg17749443	9
cg17749456	19
cg17749520	17
cg17749961	2
cg17751569	5
cg17751867	5
cg17753124	19
cg17754680	7
cg17754980	6
cg17755581	20
cg17756392	19
cg17757055	4
cg17758148	5
cg17758721	20
cg17759354	16
cg17761453	1
cg17765461	19
cg17767184	3
cg17767659	6
cg17767931	3
cg17769158	8
cg17769238	11
cg17770886	10
cg17771150	13
cg17771854	1
cg17773950	11
cg17774305	12
cg17774418	6
cg17775235	17
cg17775283	X
cg17775713	3
cg17776353	10
cg17777592	13
cg17778120	3
cg17778721	17
cg17778867	21
cg17780098	1
cg17783509	4
cg17784922	7
cg17786776	7
cg17787710	17
cg17788013	5
cg17788682	15
cg17788832	8
cg17790333	15
cg17791617	10
cg17791651	1
cg17791766	19
cg17791936	11
cg17792192	9
cg17793621	15
cg17794261	16
cg17795240	8
cg17795586	3
cg17797182	18
cg17797815	10
cg17800442	16
cg17801256	1
cg17802847	2
cg17803089	6
cg17803430	1
cg17803807	10
cg17803965	1
cg17804302	16
cg17804987	3
cg17805404	12
cg17806989	13
cg17808849	16
cg17809798	14
cg17810944	20
cg17811228	5
cg17812013	19
cg17812431	16
cg17813891	14
cg17814481	9
cg17815841	4
cg17818900	14
cg17819635	1
cg17820459	5
cg17820591	17
cg17820828	11
cg17823175	19
cg17823320	8
cg17824393	9
cg17826679	19
cg17827767	10
cg17829314	1
cg17829936	6
cg17830308	5
cg17830754	19
cg17832162	18
cg17832674	19
cg17833578	10
cg17834443	8
cg17834752	8
cg17836145	6
cg17838026	19
cg17838516	11
cg17838626	11
cg17838765	11
cg17839278	11
cg17839611	17
cg17841529	12
cg17843048	X
cg17843759	19
cg17846100	22
cg17847607	19
cg17849194	4
cg17849956	19
cg17850880	13
cg17850932	4
cg17851105	16
cg17853587	4
cg17854440	4
cg17854497	10
cg17858663	16
cg17860158	1
cg17860186	19
cg17861230	19
cg17863168	16
cg17864730	7
cg17865752	2
cg17866455	15
cg17867194	2
cg17868994	9
cg17869167	2
cg17870792	1
cg17872064	2
cg17872476	10
cg17872757	11
cg17875156	17
cg17877494	3
cg17877656	10
cg17878972	3
cg17880199	16
cg17880859	X
cg17881637	22
cg17884373	14
cg17885062	7
cg17886028	12
cg17886204	*
cg17886959	16
cg17887537	9
cg17889103	8
cg17889912	X
cg17890764	3
cg17891123	15
cg17891149	1
cg17891278	11
cg17892328	1
cg17892556	19
cg17894008	17
cg17895149	6
cg17895873	2
cg17896097	9
cg17896229	20
cg17896249	16
cg17897236	15
cg17897879	1
cg17901463	1
cg17902858	9
cg17903316	18
cg17903544	12
cg17904068	12
cg17904739	12
cg17904786	13
cg17904815	13
cg17905198	18
cg17906786	13
cg17907567	19
cg17910564	8
cg17913068	11
cg17914753	19
cg17915429	19
cg17917518	12
cg17918089	1
cg17918201	10
cg17918239	1
cg17918501	2
cg17918700	11
cg17919471	X
cg17920197	19
cg17921034	13
cg17921310	1
cg17922226	7
cg17923358	7
cg17925436	4
cg17925542	15
cg17926057	X
cg17926869	19
cg17927917	7
cg17928268	20
cg17929627	10
cg17935677	15
cg17936488	9
cg17938146	1
cg17939444	8
cg17940013	1
cg17940740	22
cg17941312	20
cg17942096	19
cg17942553	1
cg17943999	8
cg17945001	1
cg17946497	5
cg17946995	12
cg17947053	10
cg17947599	2
cg17948627	1
cg17950095	7
cg17952262	4
cg17959722	9
cg17960516	4
cg17961200	9
cg17963089	9
cg17963840	8
cg17964955	10
cg17965019	6
cg17965230	6
cg17966192	2
cg17966619	6
cg17969298	1
cg17971003	11
cg17974185	20
cg17976381	22
cg17976829	10
cg17977362	2
cg17977409	9
cg17978274	15
cg17979628	1
cg17980508	1
cg17981339	12
cg17982102	18
cg17982504	16
cg17982671	19
cg17983064	5
cg17983274	11
cg17983307	1
cg17987231	2
cg17987660	*
cg17989037	17
cg17989572	17
cg17990871	1
cg17991347	X
cg17992056	1
cg17993772	1
cg17993949	11
cg17994910	1
cg17995823	11
cg17997329	2
cg17998964	11
cg18001427	21
cg18003135	13
cg18003231	22
cg18003698	4
cg18003791	X
cg18003795	22
cg18006085	17
cg18006568	2
cg18008766	2
cg18009798	11
